adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/d1d0eGnLEUpHvMfu2HNgJ08C3AC.jpg,[18],14684,en,School Ties,"When David Greene receives a football scholarship to a prestigious prep school in the 1950s, he feels pressure to hide the fact that he is Jewish from his classmates and teachers, fearing that they may be anti-Semitic. He quickly becomes the big man on campus thanks to his football skills, but when his Jewish background is discovered, his worst fears are realized and his friends turn on him with violent threats and public ridicule.",12.576,/r7Etv0A2y0Y8YIKb5MVHAUiyPZX.jpg,1992-09-18,School Ties,False,6.4,321
False,/gOlMx8kFIIUmYVRIKuLbaLhBJSZ.jpg,"[35, 10751, 14]",10330,en,Freaky Friday,"Mother and daughter bicker over everything -- what Anna wears, whom she likes and what she wants to do when she's older. In turn, Anna detests Tess's fiancé. When a magical fortune cookie switches their personalities, they each get a peek at how the other person feels, thinks and lives.",36.321,/ipKcZ4Up7dp18XpsfYUc9NKZy3g.jpg,2003-08-05,Freaky Friday,False,6.4,3291
False,/9orgGrjh0Jivz0zZLn1Ufj4NRZP.jpg,"[28, 18, 878, 16]",409421,ja,ブラム,"In the distant technological future, civilization has reached its ultimate Net-based form. An ""infection"" in the past caused the automated systems to spiral out of order, resulting in a multi-leveled city structure that replicates itself infinitely in all directions. Now humanity has lost access to the city's controls, and is hunted down and purged by the defense system known as the Safeguard. In a tiny corner of the city, a little enclave known as the Electro-Fishers is facing eventual extinction, trapped between the threat of the Safeguard and dwindling food supplies. A girl named Zuru goes on a journey to find food for her village, only to inadvertently cause doom when an observation tower senses her and summons a Safeguard pack to eliminate the threat. With her companions dead and all escape routes blocked, the only thing that can save her now is the sudden arrival of Killy the Wanderer, on his quest for the Net Terminal Genes, the key to restoring order to the world.",22.622,/oSAlpVXRXcj6Fj6c9guA7PzOkTV.jpg,2017-05-20,BLAME!,False,6.4,247
False,/ph1TNGpHcyeZFZH7hbLqQ3oISXx.jpg,[35],74387,en,Goon,"Doug Glatt, a slacker who discovers he has a talent for brawling, is approached by a minor league hockey coach and invited to join the team as the ""muscle."" Despite the fact that Glatt can't skate, his best friend, Pat, convinces him to give it a shot, and Glatt becomes a hero to the team and their fans, until the league's reigning goon becomes threatened by Glatt's success and decides to even the score.",11.496,/czTnUvy1jrfbzzDbX0xny4pozAQ.jpg,2012-01-06,Goon,False,6.4,783
False,/tSonNYAVEoWm0ZGVoxUbfisKyDK.jpg,"[35, 10749]",20048,en,Confessions of a Shopaholic,"In the glamorous world of New York City, Rebecca Bloomwood is a fun-loving girl who is really good at shopping - a little too good, perhaps. She dreams of working for her favorite fashion magazine, but can't quite get her foot in the door - until ironically, she snags a job as an advice columnist for a financial magazine published by the same company.",24.81,/6DH1iP06fcpjD7tppsTwcAyZfDR.jpg,2009-02-05,Confessions of a Shopaholic,False,6.4,2397
False,/sbcd1j2Cc7BbvpCPKNTZV0hpqA1.jpg,"[16, 12, 10751, 35]",10898,en,The Little Mermaid II: Return to the Sea,"Set several years after the first film, Ariel and Prince Eric are happily married with a daughter, Melody. In order to protect Melody from the Sea Witch, Morgana, they have not told her about her mermaid heritage. Melody is curious and ventures into the sea, where she meets new friends. But will she become a pawn in Morgana's quest to take control of the ocean from King Triton?",8.186,/tzrrZlY7pVTRV9GXd7Q1BkynnUx.jpg,2000-01-23,The Little Mermaid II: Return to the Sea,False,6.4,1522
False,/aefR29q5J8RrtDS5k0dFEdKmzl4.jpg,"[35, 18]",300667,en,3 Generations,"A teenager transitions from female to male, and his family must come to terms with that fact.",8.714,/A40ko85pS3yrkzeYVuVKB8Xbjjq.jpg,2016-10-27,3 Generations,False,6.4,411
False,/aDu4NawDawBsBkRiEJUU2NDKdv.jpg,[35],154441,pt,Até que a Sorte nos Separe,"Check out the hilarious story of luck and misadventures of Tino, a family man whose life is transformed after he wins the lottery. Dazzled by wealth, this boaster spends all his money on a life of luxury and ostentation. But after finding out that he is bankrupt, he faces comical situations: besides not telling his wife he is broke because she is pregnant and cannot get upset, Tino must accept help from his neighbor who is an extremely thrifty financial adviser and the only one capable of getting him out of the rut.",5.55,/xAd1DeclHsJ0lnrizw4bTYivFqB.jpg,2012-10-05,Till Luck Do Us Part,False,6.4,283
False,/d2nWERbNIKA9dBDWbRReK0cRBD4.jpg,"[27, 35, 10749]",82654,en,Warm Bodies,"After a zombie becomes involved with the girlfriend of one of his victims, their romance sets in motion a sequence of events that might transform the entire lifeless world.",19.942,/pvVpl38YOBDOANb0pWbXFb8X3iZ.jpg,2013-01-31,Warm Bodies,False,6.4,5606
False,/4FmtbkjHHdZRlsaceN8JeFQ8nE3.jpg,"[35, 18, 10751, 10749]",12689,en,"Angus, Thongs and Perfect Snogging","Georgia Nicolson is fourteen, lives with nosey parents who don't understand her, an annoying three year old sister and has to wear a beret to school. She would, however, rather be blonde, have a smaller nose and a boyfriend. Revolving around her hilarious journal entries, prepare to be engulfed in the world of the soaring joys and bottomless angst of being a teenager.",16.035,/3WLMr49X84qGiFn1pkCyhS5SEBZ.jpg,2008-07-25,"Angus, Thongs and Perfect Snogging",False,6.4,724
False,/ePUiV46j9YpSVhd6runagzqVDX3.jpg,"[18, 9648, 80]",544431,en,The Clovehitch Killer,A picture-perfect family is torn apart after Tyler finds a cache of disturbing images in his father's possession. He begins to suspect that the man he trusts most in the world may be responsible for the murder of 13 women ten years prior.,16.801,/6NmsbUJqnopbnLun2E4KvtVNj8T.jpg,2018-11-16,The Clovehitch Killer,False,6.4,549
False,/EaGrw1TSRdYxZADDGjJKB40YKV.jpg,"[18, 53]",396940,en,Super Dark Times,"Teenagers Zach and Josh have been best friends their whole lives, but when a gruesome accident leads to a cover-up, the secret drives a wedge between them and propels them down a rabbit hole of escalating paranoia and violence.",8.915,/7sJoNicLJ9EZwetp5ucjS8qQ9g1.jpg,2017-09-29,Super Dark Times,False,6.4,533
False,/phyTTlJf3oHwbDBZxJSIQUxADlU.jpg,"[80, 18, 53, 28]",7873,en,Harsh Times,"Jim Davis is an ex-Army Ranger who finds himself slipping back into his old life of petty crime after a job offer from the LAPD evaporates. His best friend is pressured by his girlfriend Sylvia to find a job, but Jim is more interested in hanging out and making cash from small heists, while trying to get a law enforcement job so he can marry his Mexican girlfriend.",11.718,/raBWBnGz2X6FQ3iUwPwYQE4FrkY.jpg,2005-09-11,Harsh Times,False,6.4,568
False,/4SO6pbGJTpM9YYovYxFLY3MXqZn.jpg,"[53, 9648, 18]",346685,en,The Girl on the Train,"Rachel Watson, devastated by her recent divorce, spends her daily commute fantasizing about the seemingly perfect couple who live in a house that her train passes every day, until one morning she sees something shocking happen there and becomes entangled in the mystery that unfolds.",21.282,/AhTO2QWG0tug7yDoh0XoaMhPt3J.jpg,2016-10-05,The Girl on the Train,False,6.4,5264
False,/utSa75etSZVmMmjBV9DzAWy1flP.jpg,"[10751, 10402, 35, 18, 10770, 10749]",13655,en,Camp Rock,"When Mitchie gets a chance to attend Camp Rock, her life takes an unpredictable twist, and she learns just how important it is to be true to yourself.",13.776,/7IXMqZnwccogptThay3togKIFWw.jpg,2008-06-20,Camp Rock,False,6.4,1940
False,/30lunazeLIB9bZVoPNOVbCC9Xx4.jpg,"[35, 12]",5683,en,Pee-wee's Big Adventure,"The eccentric and childish Pee-wee Herman embarks on a big adventure when his beloved bicycle is stolen. Armed with information from a fortune-teller and a relentless obsession with his prized possession, Pee-wee encounters a host of odd characters and bizarre situations as he treks across the country to recover his bike.",7.871,/2PT1qTPkD3UvP9zZ2EqZkDNyJl1.jpg,1985-07-26,Pee-wee's Big Adventure,False,6.4,652
False,/wXk9y36eTmNl6XwEuOfw6yNNClr.jpg,"[28, 53]",625568,en,Unhinged,A divorced mother honks impatiently at a deranged middle-aged stranger at a red light while running late on her way to work. His road rage escalates to horrifyingly psychotic proportions as he becomes single-mindedly determined to teach her a deadly lesson for provoking him.,25.323,/6WC3cIhuaLZSq3SbtdOp2ZTSTe.jpg,2020-07-16,Unhinged,False,6.4,1766
False,/jMO1icztaUUEUApdAQx0cZOt7b8.jpg,"[35, 10402]",531454,en,Eurovision Song Contest: The Story of Fire Saga,"Two small-town aspiring musicians chase their pop star dreams at a global music competition, where high stakes, scheming rivals and onstage mishaps test their bond.",13.383,/9zrbgYyFvwH8sy5mv9eT25xsAzL.jpg,2020-06-26,Eurovision Song Contest: The Story of Fire Saga,False,6.4,1187
False,/dBt0DoFfbhOI4ypUfRj1uTq623M.jpg,"[27, 9648, 53]",521029,en,Annabelle Comes Home,"Determined to keep Annabelle from wreaking more havoc, demonologists Ed and Lorraine Warren bring the possessed doll to the locked artifacts room in their home, placing her “safely” behind sacred glass and enlisting a priest’s holy blessing. But an unholy night of horror awaits as Annabelle awakens the evil spirits in the room, who all set their sights on a new target—the Warrens' ten-year-old daughter, Judy, and her friends.",51.821,/qWsHMrbg9DsBY3bCMk9jyYCRVRs.jpg,2019-06-26,Annabelle Comes Home,False,6.4,3016
False,/4elyZUdNoj9GefSYYRrXRyRpSHt.jpg,"[80, 18, 9648, 53]",255756,zh,白日焰火,Two former cops start investigating the series of murders that tanked their careers when the killings begin again.,7.581,/3vVcDI8r2KOcsBFwu6Kyx6ntmqp.jpg,2014-06-11,"Black Coal, Thin Ice",False,6.4,223
False,/np7nO2HGuFq3Cl0FJNUC0Libnh9.jpg,[18],244268,en,Love Is Strange,"After 39 years together, Ben and George finally tie the knot, but George loses his job as a result, and the newlyweds must sell their New York apartment and live apart, relying on friends and family to make ends meet.",9.012,/snuFND1d6eB5iJtXHEdMxve5XTw.jpg,2014-02-07,Love Is Strange,False,6.4,253
False,/8tI2bkcK0PYHZiS9KbmLO4Nf1mK.jpg,"[14, 28, 9648]",123553,en,The Mortal Instruments: City of Bones,"In New York City, Clary Fray, a seemingly ordinary teenager, learns that she is descended from a line of Shadowhunters — half-angel warriors who protect humanity from evil forces. After her mother disappears, Clary joins forces with a group of Shadowhunters and enters Downworld, an alternate realm filled with demons, vampires, and a host of other creatures. Clary and her companions must find and protect an ancient cup that holds the key to her mother's future.",33.762,/fspW2P3ggzBjdIw5HpJOw8HKtQK.jpg,2013-08-21,The Mortal Instruments: City of Bones,False,6.4,4182
False,/tgH4bAlDJjhxies1AuKZkNP5SSI.jpg,"[9648, 35, 14]",22620,en,Scooby-Doo! The Mystery Begins,"Unjustly accused of staging a spooky practical joke complete with ghosts, Daphne, Velma, Fred and Shaggy are suspended from Coolsville High. To clear their names, they team up to solve the supernatural mystery…and head straight into nonstop laughs and adventure.",20.61,/fUbx2NFwRTmRMtwcTbzEd804WQj.jpg,2009-09-12,Scooby-Doo! The Mystery Begins,False,6.4,592
False,/7FdY6kCnk2IOcH2EngyhHkYP1td.jpg,"[35, 10749]",10761,en,Made of Honor,"Tom and Hannah have been platonic friends for 10 years. He's a serial dater, while she wants marriage but hasn't found Mr. Right. Just as Tom is starting to think that he is relationship material after all, Hannah gets engaged. When she asks Tom to be her 'maid' of honor, he reluctantly agrees just so he can attempt to stop the wedding and woo her.",12.777,/pDg8D0jNqmz7RbCBgblWvmPswHE.jpg,2008-04-30,Made of Honor,False,6.4,1480
False,/59vrJSluVcM4bs9nnGMYnXX569o.jpg,"[53, 18, 9648]",9315,en,Flightplan,"Flying at 40,000 feet in a state-of-the art aircraft that she helped design, Kyle Pratt's 6-year-old daughter Julia vanishes without a trace. Or did she? No one on the plane believes Julia was ever onboard. And now Kyle, desperate and alone, can only count on her own wits to unravel the mystery and save her daughter.",14.681,/oNjZFzbe7PfF3TxztNHDkinOPyB.jpg,2005-09-22,Flightplan,False,6.4,2255
False,/mQngZ4DtXqdkX9fOQRsm9iym5OW.jpg,"[10751, 28]",626393,en,The Sleepover,"Two siblings who discover their seemingly normal mom is a former thief in witness protection. Mom is forced to pull one last job, and the kids team up to rescue her over the course of an action-packed night.",13.197,/9iEc34Qje2V3FZnrSXKfZsbiHjW.jpg,2020-08-21,The Sleepover,False,6.4,353
False,/nRG8pFaqrXwX0f4RE3HQoZ69HI9.jpg,[35],329263,de,Fack ju Göhte 2,"Mr. Müller is not satisfied with his new work at the Goethe-Gesamtschule. The early getting up and correcting exams annoy him. Director Gerster wants to improve the image of the Goethe-Gesamtschule because she wants to be a symbol of the new company. To achieve this, she wants to take away the partnership from the Schillergymnasium with a Thai school. So, Mr. Müller, Mrs. Schnabelstedt and the 10b must go on a school trip to Thailand.",5.485,/wbpmtx3XUZIwHA8sVqWpHyTIV0V.jpg,2015-09-10,Suck Me Shakespeer 2,False,6.4,843
False,/2r6tLi4p21dqVmOP5Lwge4hcDAU.jpg,"[16, 10751, 35, 878, 12]",16187,en,Buzz Lightyear of Star Command: The Adventure Begins,Buzz Lightyear must battle Emperor Zurg with the help of three hopefuls who insist on being his partners.,17.459,/3IXeVITL3FJ9CKpBK7lzULuw8Ts.jpg,2000-08-08,Buzz Lightyear of Star Command: The Adventure Begins,False,6.4,301
False,/xQc51OBY9UNF2fQKyAOXZE7az2w.jpg,"[9648, 53, 28]",13027,en,Eagle Eye,"Jerry Shaw and Rachel Holloman are two strangers whose lives are suddenly thrown into turmoil by a mysterious woman they have never met. Threatening their lives and family, the unseen caller uses everyday technology to control their actions and push them into increasing danger. As events escalate, Jerry and Rachel become the country's most-wanted fugitives and must figure out what is happening to them.",18.581,/9KCOv0hL37IN3tWG3j86eZg3xDH.jpg,2008-09-25,Eagle Eye,False,6.4,2508
False,/i6X9J6AgGhR3FNTtEc5GRs9e3ya.jpg,"[10749, 35]",644090,en,"Love, Guaranteed",A lawyer takes on a new client that wants to sue a dating website because it guarantees love.,8.017,/6K22JB6fZZLBuM0knfl8rs9Zoxg.jpg,2020-09-02,"Love, Guaranteed",False,6.4,573
False,/ekxOKfNl2tEPIm1gc8M33AgVvr9.jpg,"[28, 53]",59961,en,Safe House,"A dangerous CIA renegade resurfaces after a decade on the run. When the safe house he's remanded to is attacked by mercenaries, a rookie operative escapes with him. Now, the unlikely allies must stay alive long enough to uncover who wants them dead.",18.199,/7SYBPjv5ywF6cI4BSFFtlDyChT2.jpg,2012-02-08,Safe House,False,6.4,3154
False,/h5h5tuiWgYnDy0EMZHlMUMQ42pd.jpg,"[10749, 35, 18]",18585,en,The Ramen Girl,"An American woman is stranded in Tokyo after breaking up with her boyfriend. Searching for direction in life, she trains to be a râmen chef under a tyrannical Japanese master.",11.116,/sK7hW0quKwlYxP2urLirsDFPabD.jpg,2008-02-08,The Ramen Girl,False,6.4,288
False,/rfbpgHbotsnB4sopZDIA3EhPecQ.jpg,"[35, 28]",746333,fr,Super-héros malgré lui,"A struggling actor seems doomed to live life as a loser. When he finally snatches a lead role as a superhero named “Badman,” he feels like everything is possible, but fate strikes again.",104.885,/Aie2kiYOUgZeakpshM2N64PKof1.jpg,2022-02-02,Superwho?,False,6.4,374
False,/snbRXbkzEpc35mFDlwUg41cN8aw.jpg,"[27, 18, 9648, 878]",582913,en,The Room,"Kate and Matt discover that a part of their house can grant wishes. In the wake of two miscarriages, what they want most is a child.",13.596,/bWyQwZziHh1DK9F59eqahZD8Upc.jpg,2019-09-12,The Room,False,6.4,784
False,/mJhEzR254JifF0wjKj48hcqabus.jpg,"[27, 878, 53]",9077,en,Tarantula,"A lone-wolf scientist sequestered in a mansion near a small desert town arouses the suspicion of the town's doctor when his lab assistant is found dead from a case of acromegaly which took only four days to develop.  As the doctor investigates, aided by the scientist's new, and very female, assistant, they discover that, far worse, something much larger and hungrier than it ever should be,  is devouring local cattle - and humans - in increasingly large quantities.",8.059,/gPjlVSys2CJP1aQKXnhj4kKDxrB.jpg,1955-12-14,Tarantula,False,6.4,221
False,/oS87z2Vudn13lxQjpjD7rNpaD7i.jpg,"[10749, 35]",418333,fr,Coup de foudre à Jaipur,"A light hearted romantic-road comedy produced by Big Band Story in association with the French TV network TF1. The film had its world premiere in Festival de la Fiction TV, La Rochelle.  The film stars popular French TV stars Rayane Bensetti, Lucie Lucas, Cécile Rebboah & Xavier Robic.",7.815,/pqdl03Wz2U9P3BQpIyXJ61aqReQ.jpg,2016-10-19,Crush in Jaipur,False,6.4,218
False,/qGjl2b8lw1YjSOuQ6NpVVW9Ddz0.jpg,"[10751, 14, 35]",14442,en,Ella Enchanted,"Ella lives in a magical world in which each child, at the moment of their birth, is given a virtuous ""gift"" from a fairy godmother. Ella's so-called gift, however, is obedience. This birthright proves itself to be quite the curse once Ella finds herself in the hands of several unscrupulous characters whom she quite literally cannot disobey. Determined to gain control of her life and decisions, Ella sets off on a journey to find her fairy godmother who she hopes will lift the curse. The path, however, isn't easy -- Ella must outwit a slew of unpleasant obstacles including ogres, giants, wicked stepsisters, elves and Prince Charmont's evil uncle, who wants to take over the crown and rule the kingdom.",26.26,/ilcY7kub31SqfBfMNCESC823qR9.jpg,2004-04-09,Ella Enchanted,False,6.4,1631
False,/v0negFRxnxLtanMNXY7HYP7RUZ6.jpg,"[35, 18, 10749]",11215,en,Baby Boom,The life of super-yuppie J.C. is thrown into turmoil when she inherits a baby from a distant relative.,16.083,/4Jy5U4HITJWUDYJc1NGgJLIjbWz.jpg,1987-10-07,Baby Boom,False,6.4,311
False,/8bEagsrYdl3NXnSfp5bSZ5kj834.jpg,"[18, 53]",231,en,Syriana,"The Middle Eastern oil industry is the backdrop of this tense drama, which weaves together numerous story lines. Bennett Holiday is an American lawyer in charge of facilitating a dubious merger of oil companies, while Bryan Woodman, a Switzerland-based energy analyst, experiences both personal tragedy and opportunity during a visit with Arabian royalty. Meanwhile, veteran CIA agent Bob Barnes uncovers an assassination plot with unsettling origins.",9.643,/mO3hWUTOxmLJxihvDU0YFkb0Mb5.jpg,2005-11-23,Syriana,False,6.4,1168
False,/cI9fRbR6mzj51QZJsiIzXZT81TX.jpg,"[80, 53, 18]",433501,en,City of Lies,"Los Angeles Police Department detective Russell Poole has spent years trying to solve his biggest case -- the murders of The Notorious B.I.G. and Tupac Shakur -- but after two decades, the investigation remains open. Jack Jackson, a reporter desperate to save his reputation and career, is determined to find out why. In search of the truth, the two team up and unravel a growing web of institutional corruption and lies.",13.47,/2CqyEyqvf5Z6jLRahozEV2vpcSS.jpg,2018-09-06,City of Lies,False,6.4,476
False,/ozVwXlfxqNsariipatGwa5px3Pm.jpg,"[28, 878]",240832,en,Lucy,"A woman, accidentally caught in a dark deal, turns the tables on her captors and transforms into a merciless warrior evolved beyond human logic.",48.575,/dhjyfcwEoW6jJ4Q7DpZTp6E58GA.jpg,2014-07-25,Lucy,False,6.4,14718
False,/yUpjIIpoKDEacUIPaO9VW5rz0S0.jpg,"[18, 36, 53]",61891,en,Anonymous,"Set against the backdrop of the succession of Queen Elizabeth I, and the Essex Rebellion against her, the story advances the theory that it was in fact Edward De Vere, Earl of Oxford who penned Shakespeare's plays.",12.515,/vArgTEbIPVclxhfdLubLwOYfVKG.jpg,2011-10-21,Anonymous,False,6.4,649
False,/bHTAaLCXnMTThs57mAbptjmOLX2.jpg,"[35, 18]",838330,en,Not Okay,"An ambitious young woman, desperate for followers and fame, fakes a trip to Paris to up her social media presence. When a terrifying incident takes place in the real world and becomes part of her imaginary trip, her white lie becomes a moral quandary that offers her all the attention she’s wanted.",20.474,/x1q3FkqFHBkMeKnHiS6GYgdLvUs.jpg,2022-07-29,Not Okay,False,6.4,330
False,/sSXEVFjrw3ExvIdoKE6Ubb61bwf.jpg,"[16, 878, 28, 12]",536115,ja,GODZILLA 星を喰う者,"With no means for defeating Godzilla Earth, mankind watches as King Ghidorah, clad in a golden light, descends on the planet. The heavens and earth shake once again as the war moves to a higher dimension.",20.549,/fOA44BITFth0u4hMSOUgpK0kM6t.jpg,2018-11-09,Godzilla: The Planet Eater,False,6.4,246
False,/wRZAxHTXm8G4zJqe0A46IpUnBrU.jpg,"[80, 18, 53, 9648]",374617,en,Imperium,"Nate Foster, a young, idealistic FBI agent, goes undercover to take down a radical white supremacy terrorist group. The bright up-and-coming analyst must confront the challenge of sticking to a new identity while maintaining his real principles as he navigates the dangerous underworld of white supremacy. Inspired by real events.",13.918,/fEwo3gZfbeoovdcTyf4o4wATE1r.jpg,2016-08-19,Imperium,False,6.4,1157
False,/wW5YjllCunTV8Jkop0dWCdswI0V.jpg,"[10749, 80, 35]",173847,it,Amiche da morire,Three very different women who are hiding a secret are forced to work together to save their own skin.,4.736,/4rD3eOOyyzVmEPfk1dBadNMcRGN.jpg,2013-03-07,Amiche da morire,False,6.4,239
False,/9iKFQ0Ka2tWL1k9baXwYoyCjZ0D.jpg,"[28, 35, 18, 10749, 53]",41602,en,Charlie Countryman,"While traveling abroad, a guy falls for a Romanian beauty whose unreachable heart has its origins in her violent, charismatic ex.",9.937,/7BbrgKfnRfEFIePqdRcWzuHs3KI.jpg,2013-02-09,Charlie Countryman,False,6.4,535
False,/1Pq66oUIdeDO3uCoTlP6QAj7uco.jpg,"[10770, 18, 10751]",20497,en,Ballet Shoes,"An unusual explorer named Gum and his kindly niece adopt three orphans -- Pauline, Petrova and Posy -- and raise them as sisters in 1930s London. But the girls must fend for themselves when Gum doesn't return from one of his adventures. Together, they nurture their passions for acting, aviation and ballet in this charming TV adaptation of Noel Streatfield's novel.",10.469,/9dppiby4n8XjNfM0JRvUJdNW9Lc.jpg,2008-08-26,Ballet Shoes,False,6.4,241
False,/kEYzCALqaU8cMMRPtghjAjcLRQi.jpg,"[28, 80, 35]",315,en,"Faster, Pussycat! Kill! Kill!","Three strippers seeking thrills encounter a young couple in the desert. After dispatching the boyfriend, they take the girl hostage and begin scheming on a crippled old man living with his two sons in the desert, reputedly hiding a tidy sum of cash. They become house guests of the old man and try and seduce the sons in an attempt to locate the money, not realizing that the old man has a few sinister intentions of his own.",9.538,/4mld2L1vWqgqFQmKa7KU4HzLKPi.jpg,1965-08-06,"Faster, Pussycat! Kill! Kill!",False,6.4,259
False,/5ymCxgwA1B7C1QbXMOnLidW6USF.jpg,[35],469056,fr,Tamara Vol.2,"Tamara has been separated from Diego for two years. She finally leaves home to live the student adventure in Paris with his girlfriend Sam. In a galley apartment, they accept a cohabit with Wagner. Problem: Diego is part of the lot, and he is no more single.",5.769,/1uGVfubxwE1YfBDaWAxdKA0PlUr.jpg,2018-07-04,A New Girl In Paris!,False,6.4,282
False,/cBrzOqgAJv1YG4Jww9dt1B54Sv8.jpg,"[878, 53, 28]",324670,en,Spectral,A special-ops team is dispatched to fight supernatural beings that have taken over a European city.,24.767,/fYtIWhTDgPTcutD24f53Dcc7BAE.jpg,2016-12-09,Spectral,False,6.4,1479
False,/i2lxXn3hd7rOAdUqFVVuRCQjTSK.jpg,[18],278247,en,Walt Before Mickey,"Based on the book ""Walt Before Mickey"" covers the early years of Walt Disney's career. The legendary Walt Disney had a tumultuous childhood, yet he was determined to overcome obstacles in his path, before the creation of his first iconic character: Mickey Mouse.",8.696,/o1JYnewI5WTDAUAAlZdgnAzDdPs.jpg,2015-04-03,Walt Before Mickey,False,6.4,210
False,/8LhafIrfYQDAv7g5gvRdoKOQ69E.jpg,"[18, 37]",266285,da,The Salvation,"In 1870s America, a peaceful American settler kills his family's murderer which unleashes the fury of a notorious gang leader. His cowardly fellow townspeople then betray him, forcing him to hunt down the outlaws alone.",20.194,/xQsv3OI8UT6s9Rn3C0WxO24bnEx.jpg,2014-05-22,The Salvation,False,6.4,727
False,/uZK6kGcO2RRteHoEgkpH4Mwa3lf.jpg,[35],12535,en,High Anxiety,"A psychiatrist with intense acrophobia (fear of heights) goes to work for a mental institution run by doctors who appear to be crazier than their patients, and have secrets that they are willing to commit murder to keep.",11.004,/urIufjhs9cnkvR0p2oZCYp6VX1e.jpg,1977-12-25,High Anxiety,False,6.4,276
False,/zmLobjBZtfZiCqOUMKJJUCrrNF9.jpg,"[35, 80]",1283,es,"Torrente, el brazo tonto de la ley","Torrente, The Stupid Arm of The Law by Santiago Segura stars Javier Cámara as a corrupt, poor, delusional, sexist, egocentric, drunk and right-winged Madrid cop named Torrente. This over the top comedy shows Torrente on his search for heroin drug dealers and the outrageous characters he passes on his way. A cult film and one of the funniest Spanish films was the most successful box-office film.",12.804,/jKWm6eO4ixba1orKT7idx5FJLrK.jpg,1998-03-13,"Torrente, the Dumb Arm of the Law",False,6.4,218
False,/k0bZfbtwZvMtKazaabeLVGQLhGg.jpg,[80],689700,en,Clean,"Tormented by a past life, garbage man Clean attempts a life of quiet redemption. But when his good intentions mark him a target of a local crime boss, Clean is forced to reconcile with the violence of his past.",47.965,/kRpKJstAW7DsoPAEBW2Kk1uD9Q6.jpg,2022-01-28,Clean,False,6.4,261
False,/inAyGNLFYK2UxEhCJQCVzHZMpOH.jpg,"[16, 10751, 10770]",79218,en,Ice Age: A Mammoth Christmas,"When Sid accidentally destroys Manny's heirloom Christmas rock and ends up on Santa's naughty list, he leads a hilarious quest to the North Pole to make things right and ends up making things much worse. Now it's up to Manny and his prehistoric posse to band together and save Christmas for the entire world!",21.085,/kwLi6MLlVsPWMVB9gOpFo5n7HZR.jpg,2011-11-24,Ice Age: A Mammoth Christmas,False,6.4,567
False,/pgmSF9GiqcphWMsRC8CbZjW1KHP.jpg,"[28, 53]",9873,en,F/X,"A movies special effects man is hired by a government agency to help stage the assassination of a well known gangster. When the agency double cross him, he uses his special effects to trap the gangster and the corrupt agents.",11.037,/iGmEWssjn11P1I2TVb6jYPbwADH.jpg,1986-02-07,F/X,False,6.4,347
False,/pJDGcikenLHXiksHcNRd6gUVk9X.jpg,"[36, 53]",361777,es,El hombre de las mil caras,"A tale of cheats and impostors, taking its inspiration from true facts and from one of the most intriguing characters of recent decades: the spy Francisco Paesa.",9.649,/zzUMz6XnEEbYvkDPrBORdcDYQ62.jpg,2016-09-23,Smoke & Mirrors,False,6.4,215
False,/yXx26Bvhgp8H7RoW1iybktuF1ZN.jpg,"[27, 878]",29437,en,Rabid,"After undergoing radical surgery for injuries from a motorcycle accident, a young woman develops a strange phallic growth on her body and a thirst for human blood—the only nourishment that will now sustain her.",10.732,/slFCrAdzfkHcyq5nwJ3jDavusGv.jpg,1977-04-08,Rabid,False,6.4,390
False,/8YYg4SXMJK5Qc7ddxEXoGrNxTGH.jpg,"[35, 10749]",11584,en,Roxanne,"Based on the play 'Cyrano de Bergerac', large-nosed C.D. Bales falls for the beautiful Roxanne—while she falls for his personality but another man's looks.",13.955,/c2XSGkpAIIof6Oi8Sr6wBvwt1Lk.jpg,1987-06-19,Roxanne,False,6.4,529
False,/36R0XliSNppCkmfkRo3uW9tCTCi.jpg,[18],10741,en,Bobby,"In 1968 the lives of a retired doorman, hotel manager, lounge singer, busboy, beautician and others intersect in the wake of Robert F. Kennedy's assassination at the Ambassador Hotel in Los Angeles.",8.438,/gnSAo6Yx4dV05zWfy4gi9pOY99h.jpg,2006-09-05,Bobby,False,6.4,322
False,/h6YrCnP7VVGfEqDo3IxUmL79UY8.jpg,"[12, 28, 80, 53]",8987,en,The River Wild,"While on a family vacation,  rafting expert Gail takes on a pair of armed killers while navigating a spectacularly violent river.",13.045,/mlFa4nZpx5Cxe0K4dhRXpx5LsbJ.jpg,1994-09-30,The River Wild,False,6.4,766
False,/xXHtSqFx8mLjzNGX9oCKQEx2yTa.jpg,"[35, 10749]",3981,en,What Women Want,"Advertising executive Nick Marshall is as cocky as they come, but what happens to a chauvinistic guy when he can suddenly hear what women are thinking? Nick gets passed over for a promotion, but after an accident enables him to hear women's thoughts, he puts his newfound talent to work against Darcy, his new boss, who seems to be infatuated with him.",22.615,/n5NOxrcgeiCxvEn47FG9bvlHNsV.jpg,2000-12-15,What Women Want,False,6.4,3454
